instance_id,event,anchor_location,anchor_timestamp,anchor_url,context8_url,context8_timestamp,context9_url,context9_timestamp,context10_url,context10_timestamp,context11_url,context11_timestamp,context12_url,context12_timestamp,context13_url,context13_timestamp
springbreak2019_1105177829807964160,springbreak2019,Tucson,Mon Mar 11 18:45:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_anchor_1105177829807964160.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1103745071084650498.png,Thu Mar 07 19:51:46 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1103749510956748801.png,Thu Mar 07 20:09:24 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1105175590536134656.png,Mon Mar 11 18:36:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1105178885610790913.png,Mon Mar 11 18:49:14 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1105180527181643776.png,Mon Mar 11 18:55:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1105177829807964160_1106633796353486850.png,Fri Mar 15 19:10:31 +0000 2019
thanksgiving2019_1196512429972369416,thanksgiving2019,Orlando,Mon Nov 18 19:36:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_anchor_1196512429972369416.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196504772309745664.png,Mon Nov 18 19:05:42 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196505007048314880.png,Mon Nov 18 19:06:38 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196511515005849603.png,Mon Nov 18 19:32:29 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196516717490589702.png,Mon Nov 18 19:53:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196532386537844745.png,Mon Nov 18 20:55:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1196512429972369416_1196534238096572417.png,Mon Nov 18 21:02:47 +0000 2019
springbreak2020_1242208436005277704,springbreak2020,Miami,Mon Mar 23 21:55:44 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_anchor_1242208436005277704.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242188201642557444.png,Mon Mar 23 20:35:20 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242204082212933635.png,Mon Mar 23 21:38:26 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242204751875407874.png,Mon Mar 23 21:41:06 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242208972477739013.png,Mon Mar 23 21:57:52 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242209566496043009.png,Mon Mar 23 22:00:14 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1242208436005277704_1242210212083310599.png,Mon Mar 23 22:02:48 +0000 2020
thanksgiving2019_1200922005966589953,thanksgiving2019,Orlando,Sat Nov 30 23:38:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_anchor_1200922005966589953.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200884740800360448.png,Sat Nov 30 21:10:08 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200888136168984576.png,Sat Nov 30 21:23:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200912975411982336.png,Sat Nov 30 23:02:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200943455096229889.png,Sun Dec 01 01:03:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200950922312126465.png,Sun Dec 01 01:33:07 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1200922005966589953_1200973932813262849.png,Sun Dec 01 03:04:33 +0000 2019
springbreak2019_1110221874007601152,springbreak2019,Buffalo,Mon Mar 25 16:48:16 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_anchor_1110221874007601152.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1106297458777296896.png,Thu Mar 14 20:54:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1107248699049238529.png,Sun Mar 17 11:53:56 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1108066181699825664.png,Tue Mar 19 18:02:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1111288337078341637.png,Thu Mar 28 15:26:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1111611307898429442.png,Fri Mar 29 12:49:23 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1110221874007601152_1112704129141477376.png,Mon Apr 01 13:11:52 +0000 2019
memorialday2019_1134382736901332992,memorialday2019,Norfolk,Fri May 31 08:54:54 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_anchor_1134382736901332992.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134377268678148096.png,Fri May 31 08:33:11 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134382010183618561.png,Fri May 31 08:52:01 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134382300681134080.png,Fri May 31 08:53:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134410145029599232.png,Fri May 31 10:43:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134410301451976709.png,Fri May 31 10:44:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1134382736901332992_1134412529856393216.png,Fri May 31 10:53:18 +0000 2019
springbreak2019_1107741674376175621,springbreak2019,Henderson,Mon Mar 18 20:32:50 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_anchor_1107741674376175621.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1104948550256001025.png,Mon Mar 11 03:33:57 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1104950479711285248.png,Mon Mar 11 03:41:38 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1107436657886806018.png,Mon Mar 18 00:20:49 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1108064670819278851.png,Tue Mar 19 17:56:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1108095470277193730.png,Tue Mar 19 19:58:42 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107741674376175621_1108179195044265984.png,Wed Mar 20 01:31:23 +0000 2019
springbreak2019_1107354353768284162,springbreak2019,Dallas,Sun Mar 17 18:53:46 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_anchor_1107354353768284162.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1104230018299936768.png,Sat Mar 09 03:58:46 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1106452153529438208.png,Fri Mar 15 07:08:44 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1106747874153500673.png,Sat Mar 16 02:43:50 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1109644154852831232.png,Sun Mar 24 02:32:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1110757492215169024.png,Wed Mar 27 04:16:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1107354353768284162_1110936240004702210.png,Wed Mar 27 16:06:54 +0000 2019
laborday2019_1168298644895862786,laborday2019,Detroit,Sun Sep 01 23:04:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_anchor_1168298644895862786.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1167701597197144064.png,Sat Aug 31 07:32:10 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1167822439134433282.png,Sat Aug 31 15:32:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1168147628024094721.png,Sun Sep 01 13:04:32 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1168540240031682562.png,Mon Sep 02 15:04:38 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1168570534457761792.png,Mon Sep 02 17:05:01 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1168298644895862786_1168630779695566851.png,Mon Sep 02 21:04:24 +0000 2019
memorialday2019_1129801876579520514,memorialday2019,Tampa,Sat May 18 17:32:12 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_anchor_1129801876579520514.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129545256565956608.png,Sat May 18 00:32:29 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129570308292251649.png,Sat May 18 02:12:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129753768415944705.png,Sat May 18 14:21:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129812400658690049.png,Sat May 18 18:14:01 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129853926046609409.png,Sat May 18 20:59:02 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1129801876579520514_1129876567528792065.png,Sat May 18 22:29:00 +0000 2019
