instance_id,event,anchor_location,anchor_timestamp,anchor_url,context8_url,context8_timestamp,context9_url,context9_timestamp,context10_url,context10_timestamp,context11_url,context11_timestamp,context12_url,context12_timestamp,context13_url,context13_timestamp
memorialday2020_1266764968537530371,memorialday2020,Washington,Sat May 30 16:14:38 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_anchor_1266764968537530371.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266763004596625408.png,Sat May 30 16:06:50 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266764029642584065.png,Sat May 30 16:10:54 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266764531587526657.png,Sat May 30 16:12:54 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266765994061631488.png,Sat May 30 16:18:43 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266768177763057665.png,Sat May 30 16:27:23 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1266764968537530371_1266768348337049605.png,Sat May 30 16:28:04 +0000 2020
thanksgiving2019_1196577140252270593,thanksgiving2019,New Orleans,Mon Nov 18 23:53:16 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_anchor_1196577140252270593.png,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196567993217454080.png,Mon Nov 18 23:16:55 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196575627769532416.png,Mon Nov 18 23:47:15 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196576383813722117.png,Mon Nov 18 23:50:15 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196584948976754688.png,Tue Nov 19 00:24:17 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196808602977214470.png,Tue Nov 19 15:13:01 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196577140252270593_1196869760136429568.png,Tue Nov 19 19:16:02 +0000 2019
memorialday2020_1262050176459583488,memorialday2020,Baltimore,Sun May 17 15:59:44 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_anchor_1262050176459583488.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1261671537037451269.png,Sat May 16 14:55:09 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1261766800200675328.png,Sat May 16 21:13:42 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1261769900185595904.png,Sat May 16 21:26:01 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1262525667289202689.png,Mon May 18 23:29:10 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1263419676631105536.png,Thu May 21 10:41:38 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1262050176459583488_1263873562085150726.png,Fri May 22 16:45:13 +0000 2020
memorialday2019_1133817676156022786,memorialday2019,Austin,Wed May 29 19:29:33 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_anchor_1133817676156022786.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1133761712388235265.png,Wed May 29 15:47:11 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1133792886993108992.png,Wed May 29 17:51:03 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1133804633778982912.png,Wed May 29 18:37:44 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1133831996092944385.png,Wed May 29 20:26:28 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1134122329330655232.png,Thu May 30 15:40:08 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1133817676156022786_1134123976748388359.png,Thu May 30 15:46:41 +0000 2019
electionday2019_1191870083917848577,electionday2019,Boston,Wed Nov 06 00:09:06 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_anchor_1191870083917848577.png,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1191753865298878465.png,Tue Nov 05 16:27:17 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1191807270377660417.png,Tue Nov 05 19:59:30 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1191867312799911937.png,Tue Nov 05 23:58:05 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1191912113633148929.png,Wed Nov 06 02:56:07 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1192115348604178432.png,Wed Nov 06 16:23:42 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/electionday2019_1191870083917848577_1192412696551002112.png,Thu Nov 07 12:05:15 +0000 2019
springbreak2019_1102617630756753413,springbreak2019,Washington,Mon Mar 04 17:11:43 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_anchor_1102617630756753413.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1098988872111976448.png,Fri Feb 22 16:52:19 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1100424893231960068.png,Tue Feb 26 15:58:34 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1101597578498633729.png,Fri Mar 01 21:38:24 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1102957306436816897.png,Tue Mar 05 15:41:28 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1102988235758886912.png,Tue Mar 05 17:44:22 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102617630756753413_1103027004662779904.png,Tue Mar 05 20:18:25 +0000 2019
springbreak2019_1105945881696718850,springbreak2019,Miami,Wed Mar 13 21:37:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_anchor_1105945881696718850.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1105936422618443786.png,Wed Mar 13 20:59:25 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1105936525450186754.png,Wed Mar 13 20:59:49 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1105942210200113152.png,Wed Mar 13 21:22:24 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1106037004918317056.png,Thu Mar 14 03:39:05 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1106037703513128960.png,Thu Mar 14 03:41:52 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1105945881696718850_1106051324691517440.png,Thu Mar 14 04:35:59 +0000 2019
christmas2019_1214291122564018183,christmas2019,Garland,Mon Jan 06 21:02:18 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_anchor_1214291122564018183.png,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1210926211767193600.png,Sat Dec 28 14:11:21 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1213920528295170051.png,Sun Jan 05 20:29:42 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1214288657982611456.png,Mon Jan 06 20:52:31 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1223354015603478539.png,Fri Jan 31 21:15:00 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1223967717927067650.png,Sun Feb 02 13:53:38 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1214291122564018183_1224796209598140418.png,Tue Feb 04 20:45:46 +0000 2020
springbreak2019_1102598132091752448,springbreak2019,Corpus Christi,Mon Mar 04 15:54:14 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_anchor_1102598132091752448.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1101896682680344576.png,Sat Mar 02 17:26:56 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1101993564781887488.png,Sat Mar 02 23:51:54 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1102579313000570880.png,Mon Mar 04 14:39:27 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1102629934273572864.png,Mon Mar 04 18:00:36 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1102736174601375745.png,Tue Mar 05 01:02:46 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1102598132091752448_1102751919163011072.png,Tue Mar 05 02:05:20 +0000 2019
veteransday2019_1194026778492162048,veteransday2019,Miami,Mon Nov 11 22:59:02 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_anchor_1194026778492162048.png,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1191491475466571780.png,Mon Nov 04 23:04:39 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1192215800335212545.png,Wed Nov 06 23:02:51 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1192938521872490499.png,Fri Nov 08 22:54:41 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1194749162245558276.png,Wed Nov 13 22:49:32 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1195476952838234113.png,Fri Nov 15 23:01:31 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1194026778492162048_1196563324512681984.png,Mon Nov 18 22:58:22 +0000 2019
