instance_id,event,anchor_location,anchor_timestamp,anchor_url,context8_url,context8_timestamp,context9_url,context9_timestamp,context10_url,context10_timestamp,context11_url,context11_timestamp,context12_url,context12_timestamp,context13_url,context13_timestamp
springbreak2020_1234616382215589889,springbreak2020,Miami,Mon Mar 02 23:07:38 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_anchor_1234616382215589889.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234613923443335169.png,Mon Mar 02 22:57:52 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234614377086701568.png,Mon Mar 02 22:59:40 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234615938986708995.png,Mon Mar 02 23:05:52 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234618298085625857.png,Mon Mar 02 23:15:15 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234891201624625154.png,Tue Mar 03 17:19:40 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1234616382215589889_1234894163751075841.png,Tue Mar 03 17:31:26 +0000 2020
memorialday2020_1265056694519959553,memorialday2020,New York,Mon May 25 23:06:34 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_anchor_1265056694519959553.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1265052180890947585.png,Mon May 25 22:48:38 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1265053448648753157.png,Mon May 25 22:53:40 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1265054806210686984.png,Mon May 25 22:59:04 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1266166609141534720.png,Fri May 29 00:36:58 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1266170421554094080.png,Fri May 29 00:52:07 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2020_1265056694519959553_1266170994798080012.png,Fri May 29 00:54:24 +0000 2020
electionday2019_1190272367509090304,electionday2019,Denver,Fri Nov 01 14:20:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_anchor_1190272367509090304.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1182703042300391424.png,Fri Oct 11 17:02:33 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1183836174365925377.png,Mon Oct 14 20:05:13 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1187822446554038272.png,Fri Oct 25 20:05:14 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1191054973779554305.png,Sun Nov 03 18:10:09 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1193954122258698240.png,Mon Nov 11 18:10:19 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/electionday2019_1190272367509090304_1196853214039154688.png,Tue Nov 19 18:10:17 +0000 2019
laborday2019_1167874697880465408,laborday2019,Reno,Sat Aug 31 19:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_anchor_1167874697880465408.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167829397484605442.png,Sat Aug 31 16:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167844497008410627.png,Sat Aug 31 17:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167859599250264064.png,Sat Aug 31 18:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167889797156765697.png,Sat Aug 31 20:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167904897519497216.png,Sat Aug 31 21:00:00 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/laborday2019_1167874697880465408_1167919996879552512.png,Sat Aug 31 22:00:00 +0000 2019
veteransday2019_1191907800219340800,veteransday2019,Dallas,Wed Nov 06 02:38:58 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_anchor_1191907800219340800.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1189881009694814208.png,Thu Oct 31 12:25:14 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1190806363024347137.png,Sun Nov 03 01:42:15 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1191074406854004736.png,Sun Nov 03 19:27:22 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1192795766584152064.png,Fri Nov 08 13:27:26 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1193432524908875777.png,Sun Nov 10 07:37:41 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/veteransday2019_1191907800219340800_1193617572559818753.png,Sun Nov 10 19:53:00 +0000 2019
christmas2019_1213947117686923270,christmas2019,Denver,Sun Jan 05 22:15:21 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_anchor_1213947117686923270.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213598600044916737.png,Sat Jan 04 23:10:28 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213914558877880320.png,Sun Jan 05 20:05:58 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213916551277137925.png,Sun Jan 05 20:13:53 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213949849390977027.png,Sun Jan 05 22:26:12 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213951299055706112.png,Sun Jan 05 22:31:58 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/christmas2019_1213947117686923270_1213981026076241921.png,Mon Jan 06 00:30:05 +0000 2020
thanksgiving2019_1201967165789941760,thanksgiving2019,Boston,Tue Dec 03 20:51:18 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_anchor_1201967165789941760.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1201896462600327169.png,Tue Dec 03 16:10:21 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1201897911728119808.png,Tue Dec 03 16:16:06 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1201943370987388940.png,Tue Dec 03 19:16:45 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1201987085948739584.png,Tue Dec 03 22:10:27 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1202079992256942085.png,Wed Dec 04 04:19:38 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/thanksgiving2019_1201967165789941760_1202092819319533570.png,Wed Dec 04 05:10:36 +0000 2019
springbreak2019_1101883386011045895,springbreak2019,Orlando,Sat Mar 02 16:34:05 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_anchor_1101883386011045895.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1100782997685575682.png,Wed Feb 27 15:41:32 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1101157737365413888.png,Thu Feb 28 16:30:37 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1101497375410085888.png,Fri Mar 01 15:00:13 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1102243658726821888.png,Sun Mar 03 16:25:41 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1102594187457904645.png,Mon Mar 04 15:38:34 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2019_1101883386011045895_1102951498164695042.png,Tue Mar 05 15:18:23 +0000 2019
memorialday2019_1130582747515367424,memorialday2019,Charlotte,Mon May 20 21:15:06 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_anchor_1130582747515367424.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130547148376956928.png,Mon May 20 18:53:39 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130548051565785089.png,Mon May 20 18:57:14 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130558552769204225.png,Mon May 20 19:38:58 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130587896837283840.png,Mon May 20 21:35:34 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130588502951899136.png,Mon May 20 21:37:59 +0000 2019,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/memorialday2019_1130582747515367424_1130588824919302146.png,Mon May 20 21:39:15 +0000 2019
springbreak2020_1241196865141514240,springbreak2020,New York,Sat Mar 21 02:56:07 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_anchor_1241196865141514240.png,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241157215844806657.png,Sat Mar 21 00:18:34 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241168333183037440.png,Sat Mar 21 01:02:45 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241169332190818305.png,Sat Mar 21 01:06:43 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241209388288954369.png,Sat Mar 21 03:45:53 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241246737190268928.png,Sat Mar 21 06:14:18 +0000 2020,https://zhaomin.s3.us-east-2.amazonaws.com/screenshot/springbreak2020_1241196865141514240_1241419742935756815.png,Sat Mar 21 17:41:45 +0000 2020
