instance_id,event,anchor_location,anchor_timestamp,anchor_url,context8_url,context8_timestamp,context9_url,context9_timestamp,context10_url,context10_timestamp,context11_url,context11_timestamp,context12_url,context12_timestamp,context13_url,context13_timestamp
memorialday2019_1134520173283676162,memorialday2019,Miami,Fri May 31 18:01:02 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_anchor_1134520173283676162.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134497412364537858.png,Fri May 31 16:30:35 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134514742159192065.png,Fri May 31 17:39:27 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134520010871885825.png,Fri May 31 18:00:23 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134527479006318592.png,Fri May 31 18:30:04 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134532509201567746.png,Fri May 31 18:50:03 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1134520173283676162_1134538872606646280.png,Fri May 31 19:15:20 +0000 2019
laborday2019_1168599655791386624,laborday2019,Durham,Mon Sep 02 19:00:44 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_anchor_1168599655791386624.png,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1156684463939760128.png,Wed Jul 31 21:54:01 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1159593139591663618.png,Thu Aug 08 22:32:03 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1162341534458683392.png,Fri Aug 16 12:33:11 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1169301730410074112.png,Wed Sep 04 17:30:31 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1169712840124579846.png,Thu Sep 05 20:44:07 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168599655791386624_1172622341622444033.png,Fri Sep 13 21:25:27 +0000 2019
springbreak2020_1239687455160389632,springbreak2020,Miami,Mon Mar 16 22:58:16 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_anchor_1239687455160389632.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1238563189199077385.png,Fri Mar 13 20:30:50 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1238563865870381061.png,Fri Mar 13 20:33:31 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1239045706704445441.png,Sun Mar 15 04:28:11 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1239905237399289856.png,Tue Mar 17 13:23:39 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1239921541887991809.png,Tue Mar 17 14:28:26 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1239687455160389632_1240016307074084871.png,Tue Mar 17 20:45:00 +0000 2020
christmas2019_1211057612470575104,christmas2019,Orlando,Sat Dec 28 22:53:29 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_anchor_1211057612470575104.png,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1209277698469761024.png,Tue Dec 24 01:00:45 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1209914817399656448.png,Wed Dec 25 19:12:26 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1210675446188322816.png,Fri Dec 27 21:34:54 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1211296754764787715.png,Sun Dec 29 14:43:45 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1211385625452175360.png,Sun Dec 29 20:36:54 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1211057612470575104_1211390087772200962.png,Sun Dec 29 20:54:38 +0000 2019
laborday2019_1167166901765775360,laborday2019,Chicago,Thu Aug 29 20:07:28 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_anchor_1167166901765775360.png,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1162402435559821312.png,Fri Aug 16 16:35:11 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1164980124825071618.png,Fri Aug 23 19:18:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1164984872030674945.png,Fri Aug 23 19:36:52 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1170017138767204352.png,Fri Sep 06 16:53:18 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1172595070383591424.png,Fri Sep 13 19:37:05 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1167166901765775360_1174752733485830145.png,Thu Sep 19 18:30:52 +0000 2019
laborday2019_1168645067445329923,laborday2019,Milwaukee,Mon Sep 02 22:01:11 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_anchor_1168645067445329923.png,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1164557473950441472.png,Thu Aug 22 15:18:32 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1166007865825464320.png,Mon Aug 26 15:21:53 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1166718660205010944.png,Wed Aug 28 14:26:19 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1169604517241004034.png,Thu Sep 05 13:33:41 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1172523726279254016.png,Fri Sep 13 14:53:35 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/laborday2019_1168645067445329923_1175203216537116672.png,Sat Sep 21 00:20:55 +0000 2019
springbreak2019_1108102844731805696,springbreak2019,Miami,Tue Mar 19 20:28:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_anchor_1108102844731805696.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108031079515066368.png,Tue Mar 19 15:42:50 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108045969302548480.png,Tue Mar 19 16:42:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108074910088216577.png,Tue Mar 19 18:37:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108133295047483392.png,Tue Mar 19 22:29:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108163493646094336.png,Wed Mar 20 00:29:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1108102844731805696_1108401743002521601.png,Wed Mar 20 16:15:43 +0000 2019
memorialday2019_1129216075374243840,memorialday2019,Milwaukee,Fri May 17 02:44:26 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_anchor_1129216075374243840.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129208681558618119.png,Fri May 17 02:15:04 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129211193363709958.png,Fri May 17 02:25:02 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129211594330771457.png,Fri May 17 02:26:38 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129216496507473921.png,Fri May 17 02:46:07 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129387246375833600.png,Fri May 17 14:04:37 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129216075374243840_1129414012406587393.png,Fri May 17 15:50:58 +0000 2019
memorialday2020_1259935226995847169,memorialday2020,Boston,Mon May 11 19:55:41 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_anchor_1259935226995847169.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1259900074659741702.png,Mon May 11 17:36:00 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1259932647545090049.png,Mon May 11 19:45:26 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1259932909038944257.png,Mon May 11 19:46:28 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1260220857152090114.png,Tue May 12 14:50:40 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1261400404329365507.png,Fri May 15 20:57:46 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1259935226995847169_1261406659181637633.png,Fri May 15 21:22:38 +0000 2020
thanksgiving2019_1196158524583137281,thanksgiving2019,Los Angeles,Sun Nov 17 20:09:50 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_anchor_1196158524583137281.png,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1195851188974964738.png,Sat Nov 16 23:48:35 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1195877967647260673.png,Sun Nov 17 01:35:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1196131988618366977.png,Sun Nov 17 18:24:23 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1196418898242891781.png,Mon Nov 18 13:24:28 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1196803927938883585.png,Tue Nov 19 14:54:26 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/thanksgiving2019_1196158524583137281_1196813869001445376.png,Tue Nov 19 15:33:56 +0000 2019
