instance_id,event,anchor_location,anchor_timestamp,anchor_url,context8_url,context8_timestamp,context9_url,context9_timestamp,context10_url,context10_timestamp,context11_url,context11_timestamp,context12_url,context12_timestamp,context13_url,context13_timestamp
memorialday2019_1130447494804934657,memorialday2019,Charlotte,Mon May 20 12:17:40 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_anchor_1130447494804934657.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1126742475903647744.png,Fri May 10 06:55:14 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1128282553050324992.png,Tue May 14 12:54:57 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1128991793058443264.png,Thu May 16 11:53:13 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1131188564283150337.png,Wed May 22 13:22:24 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1132249878573199360.png,Sat May 25 11:39:41 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130447494804934657_1142043200397332480.png,Fri Jun 21 12:14:51 +0000 2019
memorialday2020_1264670660292489217,memorialday2020,Miami,Sun May 24 21:32:36 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_anchor_1264670660292489217.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1263916903090786306.png,Fri May 22 19:37:26 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1264198757857603590.png,Sat May 23 14:17:26 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1264219150454599680.png,Sat May 23 15:38:28 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1264997624274399235.png,Mon May 25 19:11:50 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1265280178093043717.png,Tue May 26 13:54:36 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/memorialday2020_1264670660292489217_1265631633014763522.png,Wed May 27 13:11:10 +0000 2020
springbreak2020_1237499104902684680,springbreak2020,New York,Tue Mar 10 22:02:32 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_anchor_1237499104902684680.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1235969551831089155.png,Fri Mar 06 16:44:39 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1237097903358980097.png,Mon Mar 09 19:28:18 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1237142157699559432.png,Mon Mar 09 22:24:10 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1237879946095157249.png,Wed Mar 11 23:15:52 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1238183608772427778.png,Thu Mar 12 19:22:31 +0000 2020,http://www.cse.unt.edu/~blanco/screenshot/springbreak2020_1237499104902684680_1240767735526756352.png,Thu Mar 19 22:30:55 +0000 2020
veteransday2019_1192904664221724673,veteransday2019,Louisville,Fri Nov 08 20:40:09 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_anchor_1192904664221724673.png,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1192441717993152512.png,Thu Nov 07 14:00:34 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1192532246332399616.png,Thu Nov 07 20:00:18 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1192804115363123200.png,Fri Nov 08 14:00:36 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1194253636278333440.png,Tue Nov 12 14:00:29 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1194374866197241856.png,Tue Nov 12 22:02:13 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/veteransday2019_1192904664221724673_1194616054938587136.png,Wed Nov 13 14:00:37 +0000 2019
christmas2019_1204909033431416832,christmas2019,Chicago,Wed Dec 11 23:41:14 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_anchor_1204909033431416832.png,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1204902330996527110.png,Wed Dec 11 23:14:36 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1204902413699813376.png,Wed Dec 11 23:14:56 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1204903172453654528.png,Wed Dec 11 23:17:56 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1204910457401872384.png,Wed Dec 11 23:46:53 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1205314538561789952.png,Fri Dec 13 02:32:34 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1204909033431416832_1205321611613802497.png,Fri Dec 13 03:00:40 +0000 2019
springbreak2019_1109170303748460546,springbreak2019,Miami,Fri Mar 22 19:09:42 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_anchor_1109170303748460546.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1108904426796974082.png,Fri Mar 22 01:33:12 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1108906071102509056.png,Fri Mar 22 01:39:44 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1109148740336738306.png,Fri Mar 22 17:44:01 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1109170511597195265.png,Fri Mar 22 19:10:32 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1109194291199557637.png,Fri Mar 22 20:45:01 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1109170303748460546_1109197545417437187.png,Fri Mar 22 20:57:57 +0000 2019
memorialday2019_1130873144930054144,memorialday2019,Detroit,Tue May 21 16:29:03 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_anchor_1130873144930054144.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130797400715481088.png,Tue May 21 11:28:04 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130812507587731461.png,Tue May 21 12:28:05 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130842948805861376.png,Tue May 21 14:29:03 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130888375487983622.png,Tue May 21 17:29:34 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130903601109274624.png,Tue May 21 18:30:04 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1130873144930054144_1130933802476290048.png,Tue May 21 20:30:04 +0000 2019
memorialday2019_1129757103319605251,memorialday2019,Washington,Sat May 18 14:34:17 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_anchor_1129757103319605251.png,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129544973752393728.png,Sat May 18 00:31:22 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129753005098713090.png,Sat May 18 14:18:00 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129755878947737601.png,Sat May 18 14:29:26 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129792812562747392.png,Sat May 18 16:56:11 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129793678631997441.png,Sat May 18 16:59:38 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/memorialday2019_1129757103319605251_1129795025402048512.png,Sat May 18 17:04:59 +0000 2019
christmas2019_1210706959420264449,christmas2019,Tampa,Fri Dec 27 23:40:07 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_anchor_1210706959420264449.png,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210673067942457345.png,Fri Dec 27 21:25:27 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210684368311717893.png,Fri Dec 27 22:10:21 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210695635386748929.png,Fri Dec 27 22:55:07 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210718396695711748.png,Sat Dec 28 00:25:34 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210729634356056065.png,Sat Dec 28 01:10:13 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/christmas2019_1210706959420264449_1210740963997437953.png,Sat Dec 28 01:55:14 +0000 2019
springbreak2019_1107316327402876928,springbreak2019,Miami,Sun Mar 17 16:22:40 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_anchor_1107316327402876928.png,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107075179858006017.png,Sun Mar 17 00:24:25 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107091796226727937.png,Sun Mar 17 01:30:27 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107305971431469058.png,Sun Mar 17 15:41:30 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107317613208784896.png,Sun Mar 17 16:27:46 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107318675453956096.png,Sun Mar 17 16:31:59 +0000 2019,http://www.cse.unt.edu/~blanco/screenshot/springbreak2019_1107316327402876928_1107319295191719936.png,Sun Mar 17 16:34:27 +0000 2019
